           time           x_01           y_01           x_02           y_02           x_03           y_03           x_04           y_04           x_05           y_05           x_06           y_06           x_07           y_07           x_08           y_08
    8.19336E+00   -2.07759E-01    1.20025E-01    7.32192E-02    5.28788E-01   -4.30674E-02    2.73944E-01   -5.79371E-01    2.15724E-02    2.81813E-01   -1.02062E-01   -4.28060E-02   -8.51486E-01    2.65477E-01   -1.57985E-01    1.54045E-02    2.47791E-01
    8.19824E+00   -2.09145E-01    1.18685E-01    2.69274E-02    5.98612E-01   -5.43949E-02    7.41176E-02   -3.78671E-01    9.73820E-02    3.46301E-01   -9.30401E-02   -3.60102E-02   -7.67233E-01    1.30041E-01    3.40586E-03   -3.80132E-02    4.45250E-01
    8.20312E+00   -2.09105E-01    1.16447E-01   -2.17558E-02    6.67115E-01   -6.49582E-02   -1.35099E-01   -1.66879E-01    1.73978E-01    4.11035E-01   -8.16101E-02   -2.86744E-02   -6.74011E-01   -1.35253E-02    1.70981E-01   -9.26620E-02    6.47821E-01
    8.20801E+00   -2.08299E-01    1.14151E-01   -6.30652E-02    7.21774E-01   -7.09424E-02   -3.10570E-01    1.03510E-02    2.32060E-01    4.63498E-01   -6.76225E-02   -2.24510E-02   -5.93781E-01   -1.37851E-01    3.08423E-01   -1.35658E-01    8.14351E-01
    8.21289E+00   -2.07284E-01    1.12498E-01   -8.88803E-02    7.52212E-01   -6.91974E-02   -4.16437E-01    1.15069E-01    2.55633E-01    4.93305E-01   -5.09858E-02   -1.87149E-02   -5.44829E-01   -2.20154E-01    3.85563E-01   -1.56314E-01    9.10667E-01
    8.21777E+00   -2.06401E-01    1.11910E-01   -9.44331E-02    7.52391E-01   -5.79104E-02   -4.31673E-01    1.25016E-01    2.35389E-01    4.94399E-01   -3.16987E-02   -1.82740E-02   -5.37920E-01   -2.47029E-01    3.84749E-01   -1.48396E-01    9.16778E-01
    8.22266E+00   -2.05707E-01    1.12436E-01   -7.93088E-02    7.21893E-01   -3.69985E-02   -3.54499E-01    3.83055E-02    1.70692E-01    4.66325E-01   -9.86936E-03   -2.11995E-02   -5.74045E-01   -2.17247E-01    3.04564E-01   -1.11446E-01    8.31097E-01
    8.22754E+00   -2.04966E-01    1.13751E-01   -4.75283E-02    6.66028E-01   -8.14151E-03   -2.02754E-01   -1.26187E-01    6.97414E-02    4.14343E-01    1.42845E-02   -2.68125E-02   -6.44232E-01   -1.41986E-01    1.60136E-01   -5.08926E-02    6.70786E-01
    8.23242E+00   -2.03711E-01    1.15225E-01   -6.69652E-03    5.94735E-01    2.55550E-02   -1.01251E-02   -3.32814E-01   -5.21214E-02    3.48329E-01    4.04530E-02   -3.38278E-02   -7.31466E-01   -4.24495E-02   -2.00343E-02    2.30790E-02    4.68160E-01
    8.23730E+00   -2.01350E-01    1.16063E-01    3.36058E-02    5.20521E-01    6.01932E-02    1.80958E-01   -5.36676E-01   -1.75602E-01    2.80716E-01    6.82667E-02   -4.06263E-02   -8.14307E-01    5.46374E-02   -2.00068E-01    9.76532E-02    2.63907E-01
    8.24219E+00   -1.97301E-01    1.15478E-01    6.38469E-02    4.55859E-01    9.18808E-02    3.28273E-01   -6.93103E-01   -2.81473E-01    2.23892E-01    9.73378E-02   -4.55978E-02   -8.71445E-01    1.22699E-01   -3.44245E-01    1.60064E-01    9.85397E-02
    8.24707E+00   -1.91130E-01    1.12867E-01    7.65589E-02    4.10601E-01    1.17526E-01    3.98711E-01   -7.67076E-01   -3.54570E-01    1.87614E-01    1.27301E-01   -4.74827E-02   -8.86239E-01    1.40949E-01   -4.24512E-01    2.00261E-01    3.90145E-03
    8.25195E+00   -1.82656E-01    1.07942E-01    6.79198E-02    3.89945E-01    1.35460E-01    3.75265E-01   -7.40629E-01   -3.86933E-01    1.76980E-01    1.57846E-01   -4.56393E-02   -8.50271E-01    9.88219E-02   -4.26375E-01    2.13004E-01   -3.51187E-03
    8.25684E+00   -1.72005E-01    1.00803E-01    3.85663E-02    3.93387E-01    1.45762E-01    2.60631E-01   -6.16663E-01   -3.79424E-01    1.91384E-01    1.88737E-01   -4.01817E-02   -7.65178E-01   -1.75337E-03   -3.51930E-01    1.98939E-01    7.40142E-02
    8.26172E+00   -1.59603E-01    9.19248E-02   -6.52942E-03    4.14881E-01    1.50206E-01    7.66586E-02   -4.18357E-01   -3.41483E-01    2.24670E-01    2.19808E-01   -3.19590E-02   -6.42373E-01   -1.46700E-01   -2.19401E-01    1.64436E-01    2.15934E-01
    8.26660E+00   -1.46102E-01    8.20703E-02   -5.90980E-02    4.44166E-01    1.51859E-01   -1.40236E-01   -1.84319E-01   -2.89073E-01    2.66464E-01    2.50952E-01   -2.23790E-02   -5.00703E-01   -3.12703E-01   -5.92858E-02    1.20221E-01    3.87812E-01
    8.27148E+00   -1.32264E-01    7.21377E-02   -1.09303E-01    4.68981E-01    1.54402E-01   -3.46715E-01    3.95142E-02   -2.41254E-01    3.04390E-01    2.82082E-01   -1.31154E-02   -3.62551E-01   -4.72052E-01    9.20949E-02    7.90850E-02    5.48620E-01
    8.27637E+00   -1.18820E-01    6.29845E-02   -1.47804E-01    4.77710E-01    1.61316E-01   -5.01628E-01    2.09518E-01   -2.16099E-01    3.26711E-01    3.13100E-01   -5.75837E-03   -2.49197E-01   -5.98424E-01    2.00266E-01    5.31620E-02    6.59426E-01
    8.28125E+00   -1.06337E-01    5.52584E-02   -1.67710E-01    4.61888E-01    1.75115E-01   -5.74661E-01    2.93535E-01   -2.26814E-01    3.24840E-01    3.43858E-01   -1.48313E-03   -1.76405E-01   -6.72356E-01    2.39881E-01    5.13428E-02    6.91639E-01
    8.28613E+00   -9.51210E-02    4.92725E-02   -1.66023E-01    4.18044E-01    1.96786E-01   -5.52694E-01    2.77615E-01   -2.78894E-01    2.95180E-01    3.74131E-01   -8.06004E-04   -1.51186E-01   -6.85286E-01    2.00086E-01    7.73718E-02    6.33085E-01
    8.29102E+00   -8.51705E-02    4.49516E-02   -1.44255E-01    3.48497E-01    2.25538E-01   -4.42550E-01    1.68917E-01   -3.68889E-01    2.39922E-01    4.03612E-01   -3.47913E-03   -1.70390E-01   -6.41290E-01    8.68249E-02    1.29028E-01    4.90612E-01
    8.29590E+00   -7.62015E-02    4.18601E-02   -1.08102E-01    2.60928E-01    2.58940E-01   -2.69533E-01   -5.83221E-03   -4.85062E-01    1.66616E-01    4.31918E-01   -8.54618E-03   -2.21450E-01   -5.56160E-01   -7.83886E-02    1.98564E-01    2.88705E-01
    8.30078E+00   -6.77264E-02    3.93055E-02   -6.62351E-02    1.66823E-01    2.93398E-01   -7.20835E-02   -2.06002E-01   -6.09798E-01    8.66221E-02    4.58615E-01   -1.45473E-02   -2.85105E-01   -4.54021E-01   -2.62979E-01    2.74306E-01    6.43742E-02
    8.30566E+00   -5.91780E-02    3.64960E-02   -2.84584E-02    7.91193E-02    3.24874E-01    1.06341E-01   -3.85644E-01   -7.23243E-01    1.27484E-02    4.83260E-01   -1.98298E-02   -3.39525E-01   -3.62185E-01   -4.30150E-01    3.43084E-01   -1.40592E-01
    8.31055E+00   -5.00491E-02    3.27185E-02   -3.64020E-03    9.53165E-03    3.49714E-01    2.26434E-01   -5.03209E-01   -8.07424E-01   -4.34085E-02    5.05439E-01   -2.28998E-02   -3.64987E-01   -3.05349E-01   -5.46614E-01    3.92983E-01   -2.88379E-01
    8.31543E+00   -4.00180E-02    2.74998E-02    2.16657E-03   -3.38522E-02    3.65378E-01    2.61337E-01   -5.30321E-01   -8.49976E-01   -7.38746E-02    5.24811E-01   -2.27399E-02   -3.48091E-01   -3.00332E-01   -5.89579E-01    4.15818E-01   -3.53070E-01
    8.32031E+00   -2.90350E-02    2.07164E-02   -1.29929E-02   -4.82242E-02    3.70952E-01    2.02311E-01   -4.57786E-01   -8.46688E-01   -7.59461E-02    5.41131E-01   -1.90263E-02   -2.84655E-01   -3.52487E-01   -5.51538E-01    4.08842E-01   -3.26056E-01
    8.32520E+00   -1.73501E-02    1.26304E-02   -4.65554E-02   -3.65963E-02    3.67316E-01    6.05933E-02   -2.97558E-01   -8.02342E-01   -5.27289E-02    5.54260E-01   -1.22002E-02   -1.80651E-01   -4.54528E-01   -4.41827E-01    3.75298E-01   -2.17814E-01
    8.33008E+00   -5.47588E-03    3.84325E-03   -9.19729E-02   -7.11984E-03    3.56932E-01   -1.34955E-01   -8.02425E-02   -7.29655E-01   -1.24579E-02    5.64161E-01   -3.37733E-03   -5.10057E-02   -5.88019E-01   -2.84647E-01    3.23715E-01   -5.56597E-02
    8.33496E+00    5.90548E-03   -4.82257E-03   -1.40084E-01    2.86741E-02    3.43304E-01   -3.43917E-01    1.51321E-01   -6.46563E-01    3.32630E-02    5.70867E-01    5.88484E-03    8.34873E-02   -7.27220E-01   -1.13954E-01    2.66097E-01    1.22036E-01
    8.33984E+00    1.60731E-02   -1.24897E-02   -1.81041E-01    5.83412E-02    3.30228E-01   -5.22822E-01    3.51063E-01   -5.72406E-01    7.19270E-02    5.74452E-01    1.39126E-02    2.00505E-01   -8.44479E-01    3.37079E-02    2.15376E-01    2.73960E-01
    8.34473E+00    2.44079E-02   -1.84040E-02   -2.06374E-01    7.11778E-02    3.20972E-01   -6.34289E-01    4.79369E-01   -5.23825E-01    9.27774E-02    5.74988E-01    1.92667E-02    2.80852E-01   -9.16027E-01    1.26907E-01    1.82679E-01    3.64585E-01
    8.34961E+00    3.05131E-02   -2.20881E-02   -2.10778E-01    6.05038E-02    3.17577E-01   -6.54897E-01    5.11405E-01   -5.11237E-01    8.90904E-02    5.72509E-01    2.10443E-02    3.12473E-01   -9.26961E-01    1.45956E-01    1.74972E-01    3.71672E-01
    8.35449E+00    3.42902E-02   -2.34373E-02   -1.93220E-01    2.50923E-02    3.20421E-01   -5.80109E-01    4.42337E-01   -5.36622E-01    5.96041E-02    5.66997E-01    1.90670E-02    2.92959E-01   -8.74372E-01    8.70594E-02    1.93587E-01    2.90973E-01
    8.35938E+00    3.59535E-02   -2.27385E-02   -1.57162E-01   -3.05546E-02    3.28133E-01   -4.25227E-01    2.88338E-01   -5.93095E-01    8.79453E-03    5.58371E-01    1.39182E-02    2.30035E-01   -7.67944E-01   -3.68795E-02    2.33938E-01    1.37143E-01
    8.36426E+00    3.59812E-02   -2.06072E-02   -1.09828E-01   -9.71421E-02    3.37882E-01   -2.22169E-01    8.31753E-02   -6.66357E-01   -5.40597E-02    5.46507E-01    6.81928E-03    1.39921E-01   -6.27918E-01   -1.98979E-01    2.86481E-01   -5.93437E-02
    8.36914E+00    3.50125E-02   -1.78569E-02   -6.06829E-02   -1.62534E-01    3.45972E-01   -1.27441E-02   -1.28903E-01   -7.37709E-01   -1.16828E-01    5.31263E-01   -6.28167E-04    4.39037E-02   -4.80826E-01   -3.64039E-01    3.38732E-01   -2.58601E-01
    8.37402E+00    3.37126E-02   -1.53277E-02   -1.94418E-02   -2.14308E-01    3.48629E-01    1.60145E-01   -3.02488E-01   -7.87999E-01   -1.67084E-01    5.12523E-01   -6.77940E-03   -3.61423E-02   -3.53918E-01   -4.95960E-01    3.77899E-01   -4.19735E-01
    8.37891E+00    3.26346E-02   -1.37101E-02    5.97330E-03   -2.42379E-01    3.42802E-01    2.61534E-01   -4.00571E-01   -8.01675E-01   -1.94721E-01    4.90229E-01   -1.02927E-02   -8.23587E-02   -2.69436E-01   -5.65352E-01    3.93581E-01   -5.09457E-01
    8.38379E+00    3.21066E-02   -1.34021E-02    1.10986E-02   -2.41129E-01    3.26823E-01    2.71756E-01   -4.02334E-01   -7.70088E-01   -1.94094E-01    4.64421E-01   -1.04116E-02   -8.46500E-02   -2.39955E-01   -5.55728E-01    3.79972E-01   -5.09105E-01
    8.38867E+00    3.21684E-02   -1.44280E-02   -4.13661E-03   -2.10613E-01    3.00767E-01    1.90570E-01   -3.07519E-01   -6.93339E-01   -1.65211E-01    4.35247E-01   -7.12266E-03   -4.27898E-02   -2.65762E-01   -4.66994E-01    3.37098E-01   -4.18587E-01
    8.39355E+00    3.25699E-02   -1.64378E-02   -3.54006E-02   -1.56564E-01    2.66461E-01    3.72039E-02   -1.36477E-01   -5.80300E-01   -1.13749E-01    4.02967E-01   -1.15784E-03    3.35574E-02   -3.34825E-01   -3.15474E-01    2.70824E-01   -2.56418E-01
    8.39844E+00    3.28335E-02   -1.87859E-02   -7.48782E-02   -8.92153E-02    2.27119E-01   -1.53708E-01    7.41354E-02   -4.46787E-01   -4.98701E-02    3.67929E-01    6.16166E-03    1.26905E-01   -4.25375E-01   -1.30488E-01    1.91644E-01   -5.58401E-02
    8.40332E+00    3.23648E-02   -2.06733E-02   -1.12925E-01   -2.11731E-02    1.86688E-01   -3.39436E-01    2.79094E-01   -3.12281E-01    1.38962E-02    3.30542E-01    1.32053E-02    2.15663E-01   -5.10529E-01    5.18027E-02    1.12485E-01    1.42154E-01
    8.40820E+00    3.05904E-02   -2.13222E-02   -1.40105E-01    3.51995E-02    1.49047E-01   -4.78168E-01    4.34150E-01   -1.95875E-01    6.52747E-02    2.91227E-01    1.83784E-02    2.78732E-01   -5.64003E-01    1.96000E-01    4.60141E-02    2.97425E-01
    8.41309E+00    2.70918E-02   -2.01483E-02   -1.49191E-01    7.03483E-02    1.17221E-01   -5.37833E-01    5.05372E-01   -1.12318E-01    9.48046E-02    2.50380E-01    2.04608E-02    2.99993E-01   -5.65702E-01    2.74900E-01    1.99387E-03    3.79109E-01
    8.41797E+00    2.17089E-02   -1.68916E-02   -1.36691E-01    7.94963E-02    9.27707E-02   -5.02875E-01    4.76314E-01   -6.89689E-02    9.78069E-02    2.08343E-01    1.88654E-02    2.71757E-01   -5.06009E-01    2.75206E-01   -1.47457E-02    3.72084E-01
    8.42285E+00    1.45891E-02   -1.16803E-02   -1.03600E-01    6.36037E-02    7.55035E-02   -3.77550E-01    3.51507E-01   -6.43162E-02    7.53427E-02    1.65379E-01    1.37655E-02    1.96437E-01   -3.87874E-01    2.00300E-01   -5.29487E-03    2.80117E-01
    8.42773E+00    6.17316E-03   -5.01347E-03   -5.51965E-02    2.91159E-02    6.35467E-02   -1.85047E-01    1.55532E-01   -8.83669E-02    3.39605E-02    1.21682E-01    6.05995E-03    8.61078E-02   -2.26255E-01    6.95163E-02    2.35966E-02    1.25034E-01
    8.43262E+00   -2.87972E-03    2.33430E-03    5.46164E-05   -1.34449E-02    5.37798E-02    3.73699E-02   -7.21305E-02   -1.24825E-01   -1.57126E-02    7.73914E-02   -2.81223E-03   -3.99821E-02   -4.50333E-02   -8.59617E-02    6.09724E-02   -5.79213E-02
    8.43750E+00   -1.18129E-02    9.46567E-03    5.22748E-02   -5.17494E-02    4.25298E-02    2.46192E-01   -2.85386E-01   -1.54599E-01   -6.12407E-02    3.26237E-02   -1.11726E-02   -1.59394E-01    1.27944E-01   -2.29690E-01    9.40108E-02   -2.27548E-01
    8.44238E+00   -1.99129E-02    1.55391E-02    9.22399E-02   -7.43117E-02    2.63833E-02    4.00801E-01   -4.41203E-01   -1.59901E-01   -9.10300E-02   -1.24875E-02   -1.74534E-02   -2.51162E-01    2.66662E-01   -3.27665E-01    1.10758E-01   -3.45412E-01
    8.44727E+00   -2.66412E-02    1.99354E-02    1.13311E-01   -7.29635E-02    2.94509E-03    4.72009E-01   -5.08645E-01   -1.28071E-01   -9.68024E-02   -5.77581E-02   -2.05247E-02   -3.00138E-01    3.52343E-01   -3.55511E-01    1.02679E-01   -3.83983E-01
    8.45215E+00   -3.17283E-02    2.23776E-02    1.12820E-01   -4.46296E-02   -2.86186E-02    4.48172E-01   -4.75357E-01   -5.43192E-02   -7.53718E-02   -1.02928E-01   -1.99295E-02   -3.00116E-01    3.77337E-01   -3.03639E-01    6.64918E-02   -3.32474E-01
    8.45703E+00   -3.52125E-02    2.29786E-02    9.26203E-02    7.97028E-03   -6.73654E-02    3.37631E-01   -3.50137E-01    5.71840E-02   -2.93466E-02   -1.47656E-01   -1.59764E-02   -2.55075E-01    3.46653E-01   -1.79289E-01    4.88799E-03   -1.99158E-01
    8.46191E+00   -3.74131E-02    2.22074E-02    5.86847E-02    7.68406E-02   -1.10736E-01    1.66923E-01   -1.61054E-01    1.94112E-01    3.33881E-02   -1.91525E-01   -9.67196E-03   -1.78271E-01    2.76843E-01   -5.03616E-03   -7.39972E-02   -9.67143E-03
    8.46680E+00   -3.88455E-02    2.07798E-02    1.98353E-02    1.50342E-01   -1.55058E-01   -2.48220E-02    5.04925E-02    3.38504E-01    1.01301E-01   -2.34074E-01   -2.50584E-03   -8.93848E-02    1.92445E-01    1.85947E-01   -1.58268E-01    1.98351E-01
    8.47168E+00   -4.00959E-02    1.94984E-02   -1.41254E-02    2.15593E-01   -1.96279E-01   -1.94149E-01    2.38520E-01    4.70472E-01    1.61612E-01   -2.74835E-01    3.86606E-03   -1.03154E-02    1.20750E-01    3.56849E-01   -2.34740E-01    3.83157E-01
    8.47656E+00   -4.16811E-02    1.90743E-02   -3.44891E-02    2.61134E-01   -2.30790E-01   -3.02446E-01    3.62170E-01    5.72324E-01    2.02960E-01   -3.13374E-01    7.97280E-03    3.94905E-02    8.59909E-02    4.74949E-01   -2.91689E-01    5.07637E-01
    8.48145E+00   -4.39253E-02    1.99687E-02   -3.54868E-02    2.79301E-01   -2.56149E-01   -3.24098E-01    3.94342E-01    6.32221E-01    2.17767E-01   -3.49334E-01    8.84072E-03    4.71876E-02    1.04182E-01    5.18491E-01   -3.21291E-01    5.47098E-01
    8.48633E+00   -4.68775E-02    2.22882E-02   -1.55125E-02    2.67794E-01   -2.71564E-01   -2.51898E-01    3.27420E-01    6.46613E-01    2.03808E-01   -3.82456E-01    6.20085E-03    9.28714E-03    1.79686E-01    4.81242E-01   -3.21242E-01    4.94442E-01
    8.49121E+00   -5.02885E-02    2.57551E-02    2.25295E-02    2.30127E-01   -2.78036E-01   -9.85832E-02    1.74897E-01    6.20925E-01    1.64665E-01   -4.12588E-01    5.47559E-04   -6.75633E-02    3.04250E-01    3.73788E-01   -2.95222E-01    3.61622E-01
    8.49609E+00   -5.36528E-02    2.97594E-02    7.18282E-02    1.74856E-01   -2.78117E-01    1.05835E-01   -3.14460E-02    5.68365E-01    1.08945E-01   -4.39678E-01   -6.96369E-03   -1.67940E-01    4.58691E-01    2.21287E-01   -2.52092E-01    1.77106E-01
    8.50098E+00   -5.63053E-02    3.34824E-02    1.23094E-01    1.13749E-01   -2.75351E-01    3.20377E-01   -2.48222E-01    5.07096E-01    4.84599E-02   -4.63746E-01   -1.47581E-02   -2.70859E-01    6.16897E-01    5.81559E-02   -2.04012E-01   -2.01467E-02
    8.50586E+00   -5.75535E-02    3.60644E-02    1.66506E-01    5.92834E-02   -2.73509E-01    5.01710E-01   -4.29561E-01    4.56370E-01   -4.28287E-03   -4.84846E-01   -2.11721E-02   -3.54165E-01    7.51290E-01   -7.91905E-02   -1.63864E-01   -1.88902E-01
    8.51074E+00   -5.68178E-02    3.67825E-02    1.93781E-01    2.20031E-02   -2.75773E-01    6.13273E-01   -5.36761E-01    4.32442E-01   -3.87188E-02   -5.03030E-01   -2.48024E-02   -3.99180E-01    8.38601E-01   -1.60021E-01   -1.42517E-01   -2.94354E-01
    8.51562E+00   -5.37490E-02    3.52003E-02    1.99907E-01    8.28428E-03   -2.84060E-01    6.32958E-01   -5.46433E-01    4.45111E-01   -4.84609E-02   -5.18311E-01   -2.48012E-02   -3.94616E-01    8.64749E-01   -1.65768E-01   -1.46533E-01   -3.15463E-01
    8.52051E+00   -4.82999E-02    3.12590E-02    1.84200E-01    1.89862E-02   -2.98598E-01    5.57770E-01   -4.55422E-01    4.95645E-01   -3.26482E-02   -5.30646E-01   -2.10540E-02   -3.38953E-01    8.27785E-01   -9.39470E-02   -1.76774E-01   -2.49393E-01
    8.52539E+00   -4.07347E-02    2.52894E-02    1.50445E-01    4.92697E-02   -3.17879E-01    4.04447E-01   -2.81474E-01    5.76493E-01    3.87266E-03   -5.39934E-01   -1.42042E-02   -2.40751E-01    7.38290E-01    4.13194E-02   -2.28211E-01   -1.12108E-01
    8.53027E+00   -3.15756E-02    1.79428E-02    1.06095E-01    8.96213E-02   -3.38968E-01    2.05935E-01   -5.94970E-02    6.72872E-01    5.15706E-02   -5.46028E-01   -5.51720E-03   -1.16856E-01    6.17141E-01    2.12270E-01   -2.90984E-01    6.49941E-02
    8.53516E+00   -2.14959E-02    1.00567E-02    6.07062E-02    1.27867E-01   -3.58124E-01    4.44803E-03    1.65781E-01    7.65875E-01    9.82443E-02   -5.48769E-01    3.38487E-03    1.11349E-02    4.91113E-01    3.83352E-01   -3.52478E-01    2.41700E-01
    8.54004E+00   -1.11838E-02    2.48087E-03    2.39223E-02    1.51754E-01   -3.71587E-01   -1.57417E-01    3.49225E-01    8.36466E-01    1.31601E-01   -5.48025E-01    1.08643E-02    1.21402E-01    3.87245E-01    5.18712E-01   -3.99979E-01    3.77467E-01
    8.54492E+00   -1.20549E-03   -4.09705E-03    3.44711E-03    1.51552E-01   -3.76382E-01   -2.45653E-01    4.54788E-01    8.69498E-01    1.41858E-01   -5.43724E-01    1.56111E-02    1.96473E-01    3.27160E-01    5.89753E-01   -4.23362E-01    4.39975E-01
    8.54980E+00    8.10537E-03   -9.29117E-03    3.42493E-03    1.22128E-01   -3.70951E-01   -2.41995E-01    4.63085E-01    8.56924E-01    1.23821E-01   -5.35895E-01    1.69179E-02    2.26865E-01    3.22526E-01    5.81159E-01   -4.17230E-01    4.11958E-01
    8.55469E+00    1.67065E-02   -1.30924E-02    2.35718E-02    6.40634E-02   -3.55498E-01   -1.47760E-01    3.75459E-01    7.99517E-01    7.79941E-02   -5.24672E-01    1.48264E-02    2.13049E-01    3.72624E-01    4.94133E-01   -3.82061E-01    2.94866E-01
    8.55957E+00    2.48432E-02   -1.58630E-02    5.92404E-02   -1.64322E-02   -3.31959E-01    1.64388E-02    2.13678E-01    7.06744E-01    1.04970E-02   -5.10301E-01    1.01172E-02    1.65299E-01    4.64530E-01    3.46151E-01   -3.24123E-01    1.08587E-01
    8.56445E+00    3.29824E-02   -1.82523E-02    1.02404E-01   -1.08788E-01   -3.03615E-01    2.15044E-01    1.53272E-02    5.94804E-01   -6.81983E-02   -4.93114E-01    4.14225E-03    1.01479E-01    5.75869E-01    1.67299E-01   -2.54170E-01   -1.12706E-01
    8.56934E+00    4.16985E-02   -2.10511E-02    1.43356E-01   -2.00253E-01   -2.74424E-01    4.05058E-01   -1.74133E-01    4.83264E-01   -1.45447E-01   -4.73497E-01   -1.46173E-03    4.32248E-02    6.79567E-01   -6.05592E-03   -1.85197E-01   -3.27716E-01
    8.57422E+00    5.15351E-02   -2.50152E-02    1.72757E-01   -2.78526E-01   -2.48209E-01    5.45111E-01   -3.10967E-01    3.90989E-01   -2.09066E-01   -4.51845E-01   -5.12129E-03    1.13248E-02    7.49599E-01   -1.38903E-01   -1.29723E-01   -4.96681E-01
    8.57910E+00    6.28726E-02   -3.06961E-02    1.83616E-01   -3.34300E-01   -2.27883E-01    6.04188E-01   -3.62407E-01    3.32215E-01   -2.49865E-01   -4.28525E-01   -5.66047E-03    2.12771E-02    7.66517E-01   -2.04948E-01   -9.71758E-02   -5.89705E-01
    8.58398E+00    7.58285E-02   -3.83136E-02    1.72767E-01   -3.63162E-01   -2.14861E-01    5.68182E-01   -3.13584E-01    3.13614E-01   -2.63554E-01   -4.03843E-01   -2.55169E-03    7.99561E-02    7.21599E-01   -1.92131E-01   -9.19363E-02   -5.93007E-01
    8.58887E+00    9.02125E-02   -4.76988E-02    1.41546E-01   -3.66461E-01   -2.08796E-01    4.42878E-01   -1.70691E-01    3.32947E-01   -2.51608E-01   -3.78029E-01    3.96983E-03    1.84093E-01    6.18736E-01   -1.05146E-01   -1.12437E-01   -5.11782E-01
    8.59375E+00    1.05546E-01   -5.83171E-02    9.55216E-02   -3.50970E-01   -2.07680E-01    2.52756E-01    4.02858E-02    3.79602E-01   -2.20921E-01   -3.51240E-01    1.29522E-02    3.20888E-01    4.73678E-01    3.55656E-02   -1.51524E-01   -3.69054E-01
    8.59863E+00    1.21141E-01   -6.93694E-02    4.33298E-02   -3.27390E-01   -2.08302E-01    3.58519E-02    2.79008E-01    4.36889E-01   -1.82322E-01   -3.23579E-01    2.29236E-02    4.70633E-01    3.10769E-01    1.98146E-01   -1.97987E-01   -2.00780E-01
    8.60352E+00    1.36226E-01   -7.99479E-02   -5.13315E-03   -3.08038E-01   -2.06960E-01   -1.64229E-01    4.99245E-01    4.85629E-01   -1.48251E-01   -2.95131E-01    3.21992E-02    6.10783E-01    1.57885E-01    3.46047E-01   -2.38956E-01   -4.82264E-02
    8.60840E+00    1.50081E-01   -8.92150E-02   -4.07846E-02   -3.04188E-01   -2.00272E-01   -3.07480E-01    6.58574E-01    5.08259E-01   -1.30106E-01   -2.65996E-01    3.92318E-02    7.20627E-01    4.06256E-02    4.45755E-01   -2.62635E-01    5.07727E-02
    8.61328E+00    1.62175E-01   -9.65678E-02   -5.72577E-02   -3.23632E-01   -1.85924E-01   -3.65895E-01    7.27281E-01    4.92598E-01   -1.35803E-01   -2.36328E-01    4.29345E-02    7.85571E-01   -2.30180E-02    4.73868E-01   -2.60824E-01    6.98328E-02
    8.61816E+00    1.72251E-01   -1.01753E-01   -5.22319E-02   -3.68979E-01   -1.63194E-01   -3.29351E-01    6.94587E-01    4.34487E-01   -1.68077E-01   -2.06354E-01    4.29061E-02    8.00141E-01   -2.63865E-02    4.22047E-01   -2.30667E-01   -3.74480E-04
    8.62305E+00    1.80361E-01   -1.04907E-01   -2.79111E-02   -4.37045E-01   -1.33134E-01   -2.07715E-01    5.70880E-01    3.38727E-01   -2.23863E-01   -1.76387E-01    3.95119E-02    7.69053E-01    2.45045E-02    2.98796E-01   -1.75291E-01   -1.50108E-01
    8.62793E+00    1.86837E-01   -1.06520E-01    9.45106E-03   -5.19461E-01   -9.83861E-02   -2.87513E-02    3.85498E-01    2.18139E-01   -2.94913E-01   -1.46808E-01    3.38038E-02    7.06157E-01    1.12293E-01    1.27690E-01   -1.03171E-01   -3.52564E-01
    8.63281E+00    1.92198E-01   -1.07316E-01    5.08778E-02   -6.04384E-01   -6.26572E-02    1.67749E-01    1.80518E-01    9.09241E-02   -3.69498E-01   -1.18039E-01    2.72952E-02    6.31443E-01    2.11984E-01   -5.75645E-02   -2.63752E-02   -5.69473E-01
    8.63770E+00    1.97026E-01   -1.08095E-01    8.65695E-02   -6.78934E-01   -2.99679E-02    3.38363E-01    1.86692E-03   -2.31023E-02   -4.34846E-01   -9.05081E-02    2.16396E-02    5.66771E-01    2.96271E-01   -2.20215E-01    4.19490E-02   -7.59120E-01
    8.64258E+00    2.01824E-01   -1.09552E-01    1.07977E-01   -7.31860E-01   -3.83673E-03    4.45201E-01   -1.10382E-01   -1.06630E-01   -4.79804E-01   -6.46026E-02    1.82793E-02    5.31205E-01    3.41341E-01   -3.28178E-01    9.03201E-02   -8.85092E-01
    8.64746E+00    2.06895E-01   -1.12124E-01    1.09609E-01   -7.55861E-01    1.34335E-02    4.63900E-01   -1.30472E-01   -1.48443E-01   -4.97159E-01   -4.06337E-02    1.81391E-02    5.36939E-01    3.31936E-01   -3.60782E-01    1.11316E-01   -9.23906E-01
    8.65234E+00    2.12265E-01   -1.15886E-01    9.01997E-02   -7.49084E-01    2.12153E-02    3.88770E-01   -5.24083E-02   -1.45729E-01   -4.85135E-01   -1.88111E-02    2.14295E-02    5.86685E-01    2.64617E-01   -3.13104E-01    1.03115E-01   -8.69926E-01
    8.65723E+00    2.17665E-01   -1.20535E-01    5.29786E-02   -7.15478E-01    2.06655E-02    2.34010E-01    1.08754E-01   -1.04628E-01   -4.47743E-01    7.62811E-04    2.75997E-02    6.73047E-01    1.48526E-01   -1.96990E-01    6.98589E-02   -7.36518E-01
